Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM269154,Patient 304 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269154/suppl,,Robert B. Jenkins,10-Jun-08
GSM269155,Patient 305 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269155/suppl,,Robert B. Jenkins,10-Jun-08
GSM269156,Patient 306 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269156/suppl,,Robert B. Jenkins,10-Jun-08
GSM269157,Patient 308 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269157/suppl,,Robert B. Jenkins,10-Jun-08
GSM269158,Patient 310 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269158/suppl,,Robert B. Jenkins,10-Jun-08
GSM269159,Patient 311 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269159/suppl,,Robert B. Jenkins,10-Jun-08
GSM269160,Patient 312 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269160/suppl,,Robert B. Jenkins,10-Jun-08
GSM269161,Patient 313 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269161/suppl,,Robert B. Jenkins,10-Jun-08
GSM269162,Patient 314 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269162/suppl,,Robert B. Jenkins,10-Jun-08
GSM269163,Patient 315 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269163/suppl,,Robert B. Jenkins,10-Jun-08
GSM269164,Patient 316 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269164/suppl,,Robert B. Jenkins,10-Jun-08
GSM269165,Patient 317 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269165/suppl,,Robert B. Jenkins,10-Jun-08
GSM269166,Patient 318 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269166/suppl,,Robert B. Jenkins,10-Jun-08
GSM269167,Patient 319 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269167/suppl,,Robert B. Jenkins,10-Jun-08
GSM269168,Patient 320 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269168/suppl,,Robert B. Jenkins,10-Jun-08
GSM269169,Patient 321 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269169/suppl,,Robert B. Jenkins,10-Jun-08
GSM269170,Patient 322 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269170/suppl,,Robert B. Jenkins,10-Jun-08
GSM269171,Patient 323 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269171/suppl,,Robert B. Jenkins,10-Jun-08
GSM269172,Patient 324 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269172/suppl,,Robert B. Jenkins,10-Jun-08
GSM269173,Patient 325 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269173/suppl,,Robert B. Jenkins,10-Jun-08
GSM269174,Patient 326 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269174/suppl,,Robert B. Jenkins,10-Jun-08
GSM269175,Patient 327 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269175/suppl,,Robert B. Jenkins,10-Jun-08
GSM269176,Patient 329 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269176/suppl,,Robert B. Jenkins,10-Jun-08
GSM269177,Patient 330 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269177/suppl,,Robert B. Jenkins,10-Jun-08
GSM269178,Patient 331 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269178/suppl,,Robert B. Jenkins,10-Jun-08
GSM269179,Patient 332 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269179/suppl,,Robert B. Jenkins,10-Jun-08
GSM269180,Patient 334 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269180/suppl,,Robert B. Jenkins,10-Jun-08
GSM269181,Patient 335 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269181/suppl,,Robert B. Jenkins,10-Jun-08
GSM269182,Patient 336 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269182/suppl,,Robert B. Jenkins,10-Jun-08
GSM269183,Patient 337 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269183/suppl,,Robert B. Jenkins,10-Jun-08
GSM269184,Patient 338 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269184/suppl,,Robert B. Jenkins,10-Jun-08
GSM269185,Patient 339 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269185/suppl,,Robert B. Jenkins,10-Jun-08
GSM269186,Patient 341 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269186/suppl,,Robert B. Jenkins,10-Jun-08
GSM269187,Patient 342 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269187/suppl,,Robert B. Jenkins,10-Jun-08
GSM269188,Patient 343 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269188/suppl,,Robert B. Jenkins,10-Jun-08
GSM269189,Patient 344 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269189/suppl,,Robert B. Jenkins,10-Jun-08
GSM269190,Patient 345 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269190/suppl,,Robert B. Jenkins,10-Jun-08
GSM269191,Patient 346 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269191/suppl,,Robert B. Jenkins,10-Jun-08
GSM269192,Patient 347 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269192/suppl,,Robert B. Jenkins,10-Jun-08
GSM269193,Patient 348 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269193/suppl,,Robert B. Jenkins,10-Jun-08
GSM269194,Patient 349 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269194/suppl,,Robert B. Jenkins,10-Jun-08
GSM269195,Patient 350 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269195/suppl,,Robert B. Jenkins,10-Jun-08
GSM269196,Patient 352 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269196/suppl,,Robert B. Jenkins,10-Jun-08
GSM269197,Patient 353 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269197/suppl,,Robert B. Jenkins,10-Jun-08
GSM269198,Patient 354 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269198/suppl,,Robert B. Jenkins,10-Jun-08
GSM269199,Patient 355 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269199/suppl,,Robert B. Jenkins,10-Jun-08
GSM269200,Patient 356 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269200/suppl,,Robert B. Jenkins,10-Jun-08
GSM269201,Patient 357 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269201/suppl,,Robert B. Jenkins,10-Jun-08
GSM269202,Patient 358 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269202/suppl,,Robert B. Jenkins,10-Jun-08
GSM269203,Patient 359 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269203/suppl,,Robert B. Jenkins,10-Jun-08
GSM269204,Patient 360 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269204/suppl,,Robert B. Jenkins,10-Jun-08
GSM269205,Patient 361 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269205/suppl,,Robert B. Jenkins,10-Jun-08
GSM269206,Patient 362 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269206/suppl,,Robert B. Jenkins,10-Jun-08
GSM269207,Patient 363 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269207/suppl,,Robert B. Jenkins,10-Jun-08
GSM269208,Patient 364 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269208/suppl,,Robert B. Jenkins,10-Jun-08
GSM269209,Patient 365 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269209/suppl,,Robert B. Jenkins,10-Jun-08
GSM269210,Patient 366 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269210/suppl,,Robert B. Jenkins,10-Jun-08
GSM269211,Patient 368 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269211/suppl,,Robert B. Jenkins,10-Jun-08
GSM269212,Patient 369 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269212/suppl,,Robert B. Jenkins,10-Jun-08
GSM269213,Patient 370 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269213/suppl,,Robert B. Jenkins,10-Jun-08
GSM269214,Patient 371 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269214/suppl,,Robert B. Jenkins,10-Jun-08
GSM269215,Patient 372 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269215/suppl,,Robert B. Jenkins,10-Jun-08
GSM269216,Patient 373 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269216/suppl,,Robert B. Jenkins,10-Jun-08
GSM269217,Patient 374 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269217/suppl,,Robert B. Jenkins,10-Jun-08
GSM269218,Patient 375 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269218/suppl,,Robert B. Jenkins,10-Jun-08
GSM269219,Patient 376 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269219/suppl,,Robert B. Jenkins,10-Jun-08
GSM269220,Patient 378 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269220/suppl,,Robert B. Jenkins,10-Jun-08
GSM269221,Patient 379 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269221/suppl,,Robert B. Jenkins,10-Jun-08
GSM269222,Patient 380 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269222/suppl,,Robert B. Jenkins,10-Jun-08
GSM269223,Patient 381 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269223/suppl,,Robert B. Jenkins,10-Jun-08
GSM269224,Patient 382 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269224/suppl,,Robert B. Jenkins,10-Jun-08
GSM269225,Patient 383 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269225/suppl,,Robert B. Jenkins,10-Jun-08
GSM269226,Patient 384 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269226/suppl,,Robert B. Jenkins,10-Jun-08
GSM269227,Patient 385 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269227/suppl,,Robert B. Jenkins,10-Jun-08
GSM269228,Patient 386 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269228/suppl,,Robert B. Jenkins,10-Jun-08
GSM269229,Patient 387 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269229/suppl,,Robert B. Jenkins,10-Jun-08
GSM269230,Patient 388 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269230/suppl,,Robert B. Jenkins,10-Jun-08
GSM269231,Patient 389 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269231/suppl,,Robert B. Jenkins,10-Jun-08
GSM269232,Patient 390 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269232/suppl,,Robert B. Jenkins,10-Jun-08
GSM269233,Patient 392 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269233/suppl,,Robert B. Jenkins,10-Jun-08
GSM269234,Patient 393 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269234/suppl,,Robert B. Jenkins,10-Jun-08
GSM269235,Patient 394 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269235/suppl,,Robert B. Jenkins,10-Jun-08
GSM269236,Patient 395 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269236/suppl,,Robert B. Jenkins,10-Jun-08
GSM269237,Patient 396 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269237/suppl,,Robert B. Jenkins,10-Jun-08
GSM269238,Patient 397 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269238/suppl,,Robert B. Jenkins,10-Jun-08
GSM269239,Patient 398 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269239/suppl,,Robert B. Jenkins,10-Jun-08
GSM269240,Patient 399 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269240/suppl,,Robert B. Jenkins,10-Jun-08
GSM269241,Patient 400 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269241/suppl,,Robert B. Jenkins,10-Jun-08
GSM269242,Patient 401 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269242/suppl,,Robert B. Jenkins,10-Jun-08
GSM269243,Patient 402 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269243/suppl,,Robert B. Jenkins,10-Jun-08
GSM269244,Patient 403 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269244/suppl,,Robert B. Jenkins,10-Jun-08
GSM269245,Patient 404 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269245/suppl,,Robert B. Jenkins,10-Jun-08
GSM269246,Patient 405 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269246/suppl,,Robert B. Jenkins,10-Jun-08
GSM269247,Patient 406 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269247/suppl,,Robert B. Jenkins,10-Jun-08
GSM269248,Patient 407 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269248/suppl,,Robert B. Jenkins,10-Jun-08
GSM269249,Patient 408 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269249/suppl,,Robert B. Jenkins,10-Jun-08
GSM269250,Patient 409 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269250/suppl,,Robert B. Jenkins,10-Jun-08
GSM269251,Patient 410 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269251/suppl,,Robert B. Jenkins,10-Jun-08
GSM269252,Patient 411 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269252/suppl,,Robert B. Jenkins,10-Jun-08
GSM269253,Patient 412 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269253/suppl,,Robert B. Jenkins,10-Jun-08
GSM269254,Patient 413 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269254/suppl,,Robert B. Jenkins,10-Jun-08
GSM269255,Patient 414 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269255/suppl,,Robert B. Jenkins,10-Jun-08
GSM269256,Patient 415 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269256/suppl,,Robert B. Jenkins,10-Jun-08
GSM269257,Patient 416 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269257/suppl,,Robert B. Jenkins,10-Jun-08
GSM269258,Patient 417 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269258/suppl,,Robert B. Jenkins,10-Jun-08
GSM269259,Patient 418 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269259/suppl,,Robert B. Jenkins,10-Jun-08
GSM269260,Patient 419 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269260/suppl,,Robert B. Jenkins,10-Jun-08
GSM269261,Patient 420 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM269nnn/GSM269261/suppl,,Robert B. Jenkins,10-Jun-08
