"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","characteristics_ch1.4","characteristics_ch1.5","characteristics_ch1.6","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","relation"
"GSM526271","Prostate tumor PCA0193 exon","GSM526271","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0193","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 9","clint_stage: T2A","pathological_stage: NA","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526271/GSM526271_YX_Exon1_PCA0193.CEL.gz","804085","Alternative to: GSM528002 (exon-level analysis)"
"GSM526272","Prostate tumor PCA0194 exon","GSM526272","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0194","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 6","clint_stage: NA","pathological_stage: NA","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526272/GSM526272_YX_Exon1_PCA0194.CEL.gz","804085","Alternative to: GSM528003 (exon-level analysis)"
"GSM526273","Prostate tumor PCA0199 exon","GSM526273","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0199","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 9","clint_stage: T4","pathological_stage: T4","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526273/GSM526273_YX_Exon1_PCA0199.CEL.gz","804085","Alternative to: GSM528004 (exon-level analysis)"
"GSM526274","Prostate tumor PCA0200 exon","GSM526274","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0200","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 9","clint_stage: T1C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526274/GSM526274_YX_Exon1_PCA0200.CEL.gz","804085","Alternative to: GSM528005 (exon-level analysis)"
"GSM526275","Prostate tumor PCA0201 exon","GSM526275","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0201","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T2C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526275/GSM526275_YX_Exon1_PCA0201.CEL.gz","804085","Alternative to: GSM528006 (exon-level analysis)"
"GSM526276","Prostate tumor PCA0206 exon","GSM526276","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0206","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T4","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526276/GSM526276_YX_Exon1_PCA0206.CEL.gz","804085","Alternative to: GSM528007 (exon-level analysis)"
"GSM526277","Prostate tumor PCA0207 exon","GSM526277","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0207","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526277/GSM526277_YX_Exon1_PCA0207.CEL.gz","804085","Alternative to: GSM528008 (exon-level analysis)"
"GSM526278","Prostate tumor PCA0208 exon","GSM526278","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0208","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526278/GSM526278_YX_Exon1_PCA0208.CEL.gz","804085","Alternative to: GSM528009 (exon-level analysis)"
"GSM526279","Prostate tumor PCA0209 exon","GSM526279","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0209","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 8","clint_stage: T2C","pathological_stage: NA","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526279/GSM526279_YX_PCA0209_HuEx_1.CEL.gz","804085","Alternative to: GSM528010 (exon-level analysis)"
"GSM526280","Prostate tumor PCA0210 exon","GSM526280","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0210","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T2B","pathological_stage: T3C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526280/GSM526280_YX_PCA0210_HuEx_1.CEL.gz","804085","Alternative to: GSM528011 (exon-level analysis)"
"GSM526281","Prostate tumor PCA0211 exon","GSM526281","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0211","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 9","clint_stage: NA","pathological_stage: NA","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526281/GSM526281_YX_Exon1_PCA0211.CEL.gz","804085","Alternative to: GSM528012 (exon-level analysis)"
"GSM526282","Prostate tumor PCA0213 exon","GSM526282","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0213","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: NA","pathological_stage: T3C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526282/GSM526282_YX_Exon1_PCA0213.CEL.gz","804085","Alternative to: GSM528013 (exon-level analysis)"
"GSM526283","Prostate tumor PCA0215 exon","GSM526283","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0215","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 8","clint_stage: T3","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526283/GSM526283_YX_PCA0215_HuEx_1.CEL.gz","804085","Alternative to: GSM528014 (exon-level analysis)"
"GSM526284","Cell line DU145 exon","GSM526284","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: DU145","tissue: Prostate","cell line: DU145","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526284/GSM526284_YX_Exon1_DU145.CEL.gz","804085","Alternative to: GSM528015 (exon-level analysis)"
"GSM526285","Cell line LNCaP exon","GSM526285","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: LNCaP","tissue: Prostate","cell line: LNCaP","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526285/GSM526285_YX_Exon1_LNCaP.CEL.gz","804085","Alternative to: GSM528016 (exon-level analysis)"
"GSM526286","Xenograft LNCaP104R exon","GSM526286","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate xenograft","Homo sapiens","sample id: LNCaP104R","tissue: Prostate","cell type: Xenograft LNCaP104R","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526286/GSM526286_YX_Exon1_LNCaP104R.CEL.gz","804085","Alternative to: GSM528017 (exon-level analysis)"
"GSM526287","Xenograft LNCaP104S exon","GSM526287","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate xenograft","Homo sapiens","sample id: LNCaP104S","tissue: Prostate","cell type: Xenograft LNCaP104S","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526287/GSM526287_YX_Exon1_LNCaP104S.CEL.gz","804085","Alternative to: GSM528018 (exon-level analysis)"
"GSM526288","Cell line PC3 exon","GSM526288","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: PC3","tissue: Prostate","cell line: PC3","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526288/GSM526288_YX_Exon1_PC3.CEL.gz","804085","Alternative to: GSM528019 (exon-level analysis)"
"GSM526289","Cell line Vcap exon","GSM526289","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: Vcap","tissue: Prostate","cell line: Vcap","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526289/GSM526289_YX_Exon1_Vcap.CEL.gz","804085","Alternative to: GSM528020 (exon-level analysis)"
"GSM526290","Prostate normal PAN0095 exon","GSM526290","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0095","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526290/GSM526290_YX_Exon1_PAN0095.CEL.gz","804085","Alternative to: GSM528021 (exon-level analysis)"
"GSM526291","Prostate normal PAN0107 exon","GSM526291","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0107","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526291/GSM526291_YX_Exon1_PAN0107.CEL.gz","804085","Alternative to: GSM528022 (exon-level analysis)"
"GSM526292","Prostate normal PAN0109 exon","GSM526292","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0109","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526292/GSM526292_YX_Exon1_PAN0109.CEL.gz","804085","Alternative to: GSM528023 (exon-level analysis)"
"GSM526293","Prostate normal PAN0110 exon","GSM526293","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0110","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526293/GSM526293_YX_Exon1_PAN0110.CEL.gz","804085","Alternative to: GSM528024 (exon-level analysis)"
