"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","characteristics_ch1.4","characteristics_ch1.5","characteristics_ch1.6","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","relation"
"GSM528004","Prostate tumor PCA0199 transcript","GSM528004","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0199","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 9","clint_stage: T4","pathological_stage: T4","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528004/GSM528004_YX_Exon1_PCA0199.CEL.gz","43419","Alternative to: GSM526273 (gene-level analysis)"
"GSM528005","Prostate tumor PCA0200 transcript","GSM528005","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0200","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 9","clint_stage: T1C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528005/GSM528005_YX_Exon1_PCA0200.CEL.gz","43419","Alternative to: GSM526274 (gene-level analysis)"
"GSM528006","Prostate tumor PCA0201 transcript","GSM528006","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0201","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T2C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528006/GSM528006_YX_Exon1_PCA0201.CEL.gz","43419","Alternative to: GSM526275 (gene-level analysis)"
"GSM528007","Prostate tumor PCA0206 transcript","GSM528007","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0206","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T4","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528007/GSM528007_YX_Exon1_PCA0206.CEL.gz","43419","Alternative to: GSM526276 (gene-level analysis)"
"GSM528008","Prostate tumor PCA0207 transcript","GSM528008","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0207","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528008/GSM528008_YX_Exon1_PCA0207.CEL.gz","43419","Alternative to: GSM526277 (gene-level analysis)"
"GSM528009","Prostate tumor PCA0208 transcript","GSM528009","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0208","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528009/GSM528009_YX_Exon1_PCA0208.CEL.gz","43419","Alternative to: GSM526278 (gene-level analysis)"
"GSM528010","Prostate tumor PCA0209 transcript","GSM528010","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0209","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 8","clint_stage: T2C","pathological_stage: NA","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528010/GSM528010_YX_PCA0209_HuEx_1.CEL.gz","43419","Alternative to: GSM526279 (gene-level analysis)"
"GSM528011","Prostate tumor PCA0210 transcript","GSM528011","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0210","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: T2B","pathological_stage: T3C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528011/GSM528011_YX_PCA0210_HuEx_1.CEL.gz","43419","Alternative to: GSM526280 (gene-level analysis)"
"GSM528012","Prostate tumor PCA0211 transcript","GSM528012","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0211","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 9","clint_stage: NA","pathological_stage: NA","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528012/GSM528012_YX_Exon1_PCA0211.CEL.gz","43419","Alternative to: GSM526281 (gene-level analysis)"
"GSM528013","Prostate tumor PCA0213 transcript","GSM528013","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0213","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 7","clint_stage: NA","pathological_stage: T3C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528013/GSM528013_YX_Exon1_PCA0213.CEL.gz","43419","Alternative to: GSM526282 (gene-level analysis)"
"GSM528014","Prostate tumor PCA0215 transcript","GSM528014","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0215","tissue: Prostate","disease status: prostate cancer","tumor type: Metastasis","biopsy_gleason_grade: 8","clint_stage: T3","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528014/GSM528014_YX_PCA0215_HuEx_1.CEL.gz","43419","Alternative to: GSM526283 (gene-level analysis)"
"GSM528015","Cell line DU145 transcript","GSM528015","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: DU145","tissue: Prostate","cell line: DU145","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528015/GSM528015_YX_Exon1_DU145.CEL.gz","43419","Alternative to: GSM526284 (gene-level analysis)"
"GSM528016","Cell line LNCaP transcript","GSM528016","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: LNCaP","tissue: Prostate","cell line: LNCaP","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528016/GSM528016_YX_Exon1_LNCaP.CEL.gz","43419","Alternative to: GSM526285 (gene-level analysis)"
"GSM528017","Xenograft LNCaP104R transcript","GSM528017","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate xenograft","Homo sapiens","sample id: LNCaP104R","tissue: Prostate","cell type: Xenograft LNCaP104R","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528017/GSM528017_YX_Exon1_LNCaP104R.CEL.gz","43419","Alternative to: GSM526286 (gene-level analysis)"
"GSM528018","Xenograft LNCaP104S transcript","GSM528018","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate xenograft","Homo sapiens","sample id: LNCaP104S","tissue: Prostate","cell type: Xenograft LNCaP104S","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528018/GSM528018_YX_Exon1_LNCaP104S.CEL.gz","43419","Alternative to: GSM526287 (gene-level analysis)"
"GSM528019","Cell line PC3 transcript","GSM528019","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: PC3","tissue: Prostate","cell line: PC3","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528019/GSM528019_YX_Exon1_PC3.CEL.gz","43419","Alternative to: GSM526288 (gene-level analysis)"
"GSM528020","Cell line Vcap transcript","GSM528020","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate cancer cell line","Homo sapiens","sample id: Vcap","tissue: Prostate","cell line: Vcap","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528020/GSM528020_YX_Exon1_Vcap.CEL.gz","43419","Alternative to: GSM526289 (gene-level analysis)"
"GSM528021","Prostate normal PAN0095 transcript","GSM528021","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0095","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528021/GSM528021_YX_Exon1_PAN0095.CEL.gz","43419","Alternative to: GSM526290 (gene-level analysis)"
"GSM528022","Prostate normal PAN0107 transcript","GSM528022","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0107","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528022/GSM528022_YX_Exon1_PAN0107.CEL.gz","43419","Alternative to: GSM526291 (gene-level analysis)"
"GSM528023","Prostate normal PAN0109 transcript","GSM528023","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0109","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528023/GSM528023_YX_Exon1_PAN0109.CEL.gz","43419","Alternative to: GSM526292 (gene-level analysis)"
"GSM528024","Prostate normal PAN0110 transcript","GSM528024","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0110","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528024/GSM528024_YX_Exon1_PAN0110.CEL.gz","43419","Alternative to: GSM526293 (gene-level analysis)"
"GSM528025","Prostate normal PAN0112 transcript","GSM528025","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0112","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528025/GSM528025_YX_Exon1_PAN0112.CEL.gz","43419","Alternative to: GSM526294 (gene-level analysis)"
"GSM528026","Prostate normal PAN0113 transcript","GSM528026","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human adjacent normal prostate","Homo sapiens","sample id: PAN0113","tissue: Prostate","disease status: normal adjacent benign prostate","","","","","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM528nnn/GSM528026/GSM528026_YX_Exon1_PAN0113.CEL.gz","43419","Alternative to: GSM526295 (gene-level analysis)"
